time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,productcatalogservice_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692660240,0.6898322590402329,4.599566622315013,0.7815480388101771,5.483641912516897,0.5876710721668872,12.18354191815196,5.0995704501357215,0.2678686250465862,5.850487405695767,4.15976271784316,0.2767078244860407,0.7904805754190053,96182272,43057152,14352384,44359680,42127360,19730432,127750144,33374208,9490432,50163712,3084288,9101312,40.0,80.0,0.0,210.0,0.0,38.0,32.0,2.0,478.0,68.0,22.0,0,0,0,0,0.0003313252081936,0.0018512240925315,0.3690469184613685,0.0011500767821744,0.0027181644839154,1.4684749271937112,0.0026294131253022,0.000490569883525,0.1786405730358529,0.000386681867272,0.0033739658944435,0.0044663886930738,0.9749989701321512,0.0042918954254026,0.004543632896783,2.295801506481716,0.0045258826250604,0.2188383881506704,0.2415530314645352,0.0038683740572483
1692660241,0.7039373832883439,4.599566622315013,0.7815480388101771,5.483641912516897,0.5876710721668872,12.18354191815196,5.0995704501357215,0.3302487283456419,5.850487405695767,4.15976271784316,0.2767078244860407,0.7739803121990894,96182272,43057152,14352384,44359680,42127360,19730432,127750144,34107392,9490432,50163712,3084288,9101312,58.0,88.0,0.0,298.0,0.0,44.0,50.0,4.0,453.855,40.0,22.0,0,0,0,0,0.0003343207233728,0.001855326260978,0.3808150515820287,0.0014167431816967,0.0027184483252354,1.4704026973220172,0.0026098259047424,0.0147999015576394,0.1786165985454848,0.0003907812945152,0.0034174665081199,0.0044636683199195,0.9825579931223966,0.0043421274236287,0.004543689665047,2.2960956541419963,0.0045219651809484,0.2199924734740545,0.2415098773818727,0.0038896783600098
1692660242,0.7180425075364547,4.599566622315013,0.7815480388101771,5.483641912516897,0.5876710721668872,12.18354191815196,5.0995704501357215,0.3302487283456419,5.850487405695767,4.15976271784316,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19730432,127750144,34107392,9490432,50163712,3084288,9101312,44.0,46.0,4.0,228.0,4.0,38.0,32.0,6.0,421.794,47.794,26.0,0,0,0,0,0.0003342857142857,0.0018509166378415,0.3810975609756097,0.0012827142669641,0.0027054263565891,1.467678100263852,0.0025901639344262,0.0055875655418104,0.1786165848760391,0.0003874301675977,0.003416973125884,0.0044631615358007,0.9890243902439024,0.0043153432208951,0.0045410852713178,2.295646437994723,0.0045180327868852,0.2199732692976674,0.2415098527768704,0.0038723577235772
1692660243,0.7321476317845654,4.599566622315013,0.7815480388101771,5.430975676621124,0.5876710721668872,12.18354191815196,5.0995704501357215,0.3001967819018258,5.850487405695767,4.15976271784316,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19730432,127750144,34107392,9490432,50163712,3084288,9101312,48.0,74.0,2.0,214.0,2.0,36.0,38.0,2.0,486.0,98.0,6.0,0,0,0,0,0.0003348059844331,0.0018559614059269,0.3892045454545453,0.0012892259414225,0.0027205882352941,1.4704602862756102,0.002609375,0.0039058295964125,0.1787315724815724,0.000390782122905,0.0034242571875958,0.0044649207443142,0.994186046511628,0.0043164225941422,0.0045441176470588,2.296112826269997,0.004521875,0.2198344642457684,0.2417168304668304,0.0038896825396825
1692660244,0.8463074548866505,4.599566622315013,0.7815480388101771,5.430975676621124,0.5876710721668872,12.18354191815196,5.0995704501357215,0.3001967819018258,5.850487405695767,4.191693756371862,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19730432,127750144,34107392,9490432,50163712,3084288,9101312,66.169,76.0,4.0,278.0,4.0,36.0,54.0,2.0,418.0,48.0,28.0,0,0,0,0,0.0003348086124401,0.0018559614059269,0.3892045454545453,0.0012892259414225,0.0027205882352941,1.4704602862756102,0.002609375,0.1000331736085514,0.1790731995277449,0.000390782122905,0.0034242937853107,0.0044649207443142,0.994186046511628,0.0043164225941422,0.0045441176470588,2.296112826269997,0.004521875,0.2200066347217102,0.2423317591499409,0.0038896825396825
1692660245,0.8463074548866505,3.922868159580868,0.7815480388101771,5.430975676621124,0.5876710721668872,12.18354191815196,5.0995704501357215,0.3001967819018258,5.850487405695767,4.191693756371862,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19730432,127750144,34107392,9490432,50163712,3084288,9101312,66.0,76.0,0.0,358.0,0.0,56.0,44.0,0.0,406.0,44.0,8.0,0,0,0,0,0.0003311976343026,0.001865571321882,0.3898809523809523,0.0011488280146851,0.0027205882352941,1.4704545454545457,0.002609375,0.0004910419790104,0.1792,0.0003877906976744,0.0033720364741641,0.0044746825989544,1.01,0.0042871505224512,0.0045441176470588,2.2962023460410554,0.004521875,0.2188615116463318,0.2425599999999999,0.0038742616033755
1692660246,0.8463074548866505,3.846208715875618,0.8040705841957815,5.430975676621124,0.5876710721668872,12.288967352924846,5.0995704501357215,0.3001967819018258,5.850487405695767,3.564879120830549,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19726336,127750144,34107392,9490432,50024448,3084288,9101312,50.0,84.0,0.0,350.0,0.0,32.0,40.0,2.0,446.0,66.0,12.0,0,0,0,0,0.0003361204013377,0.001865404475043,0.3944444444444443,0.0014227367325702,0.0027205882352941,1.469118472768108,0.0025999999999999,0.1000220848056536,0.179540059347181,0.0003907491486946,0.0034422222222222,0.0044788296041308,1.0375,0.0043328303850156,0.0045441176470588,2.295845030881527,0.00452,0.2200044169611307,0.2431721068249258,0.0038895161290322
1692660247,0.8574847394059573,3.769549272170368,0.8040705841957815,5.430975676621124,0.5876710721668872,12.213953032236288,5.0995704501357215,0.3001967819018258,5.850487405695767,4.181172304085195,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19726336,127750144,34107392,9490432,50024448,3084288,9101312,48.0,64.0,0.0,162.0,0.0,32.0,38.0,0.0,402.0,52.0,16.0,0,0,0,0,0.0003361204013377,0.001861580945806,0.3944444444444444,0.0012583570873283,0.0027121212121212,1.4691060473269062,0.0025873015873015,0.01,0.179540059347181,0.000388479001135,0.0034422222222222,0.0044772523299965,0.9976190476190476,0.0042997667789582,0.0045424242424242,2.2955740578439965,0.0045174603174603,0.2199889462048636,0.2431721068249258,0.003877868852459
1692660248,0.8574847394059573,4.071998873245622,0.8040705841957815,5.430975676621124,0.5876710721668872,12.213953032236288,5.0995704501357215,0.3001967819018258,5.850487405695767,4.181172304085195,0.2767078244860407,0.7739803121990895,96182272,43057152,14352384,44359680,42127360,19726336,127750144,34107392,9490432,50024448,3084288,9101312,42.0,70.0,0.0,202.0,0.0,30.0,36.0,0.0,380.0,42.0,8.0,0,0,0,0,0.0003349788434414,0.001865106675843,0.3994565217391304,0.0012617354196301,0.0027372262773722,1.4668067226890755,0.0026030534351145,0.0039867841409691,0.1797136222910217,0.0003913166855845,0.0034265927977839,0.0044776324845147,0.992222222222222,0.0043003491529807,0.0045474452554744,2.2950420168067227,0.0045206106870229,0.2198426222189151,0.243484520123839,0.0038923694779116
1692660249,0.8574847394059573,4.823647861029732,0.8040705841957815,5.471070352619673,0.5876710721668872,12.213953032236288,5.0995704501357215,0.3001967819018258,5.850487405695767,4.181172304085195,0.2767078244860407,0.7739803121990895,96182272,43069440,14352384,45330432,42127360,19726336,127750144,34107392,9490432,50024448,3084288,9101312,40.0,98.0,4.0,282.0,4.0,38.0,36.0,2.0,504.0,80.0,28.0,0,0,0,0,0.0003349788434414,0.001865106675843,0.3994565217391304,0.0012617354196301,0.0027372262773722,1.4668067226890755,0.0026030534351145,0.0144999999999984,0.1795258620689655,0.0003913166855845,0.0034265927977839,0.0044776324845147,0.992222222222222,0.0043003491529807,0.0045474452554744,2.2950420168067227,0.0045206106870229,0.2199922640536359,0.2431465517241379,0.0038923694779116
1692660250,0.8574847394059573,4.823647861029732,0.8040705841957815,5.471070352619673,0.5876710721668872,12.213953032236288,5.128220489598135,0.3001967819018258,5.850487405695767,4.181172304085195,0.2767078244860407,0.6575478739006064,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,60.0,62.0,2.0,246.0,2.0,46.0,52.0,2.0,447.316,58.0,26.0,0,0,0,0,0.000332087753134,0.0019002954209748,0.4111111111111111,0.0011397730417935,0.0027372262773722,1.4641608391608392,0.0026030534351145,0.0004914057819053,0.1797326701896176,0.0003901425178147,0.003385294117647,0.0044899556868537,0.990909090909091,0.0042793246609465,0.0045474452554744,2.294230769230769,0.0045206106870229,0.2188819065686507,0.2435188063413117,0.0038864406779661
1692660251,0.8574847394059573,4.823647861029732,0.8040705841957815,5.471070352619673,0.5841853986602366,12.213953032236288,5.128220489598135,0.3001967819018258,5.850487405695767,4.181172304085195,0.2767078244860407,0.6517880469652994,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,30.0,106.0,2.0,354.0,2.0,38.0,38.0,0.0,488.0,76.0,28.0,0,0,0,0,0.0003376058325493,0.0018818897637795,0.4184782608695652,0.0014115078345748,0.0027372262773722,1.4646556550951848,0.002671875,0.0066666666666666,0.1795576407506702,0.0003945993031358,0.0034618279569892,0.0044815474152687,1.0749999999999995,0.0043307988697662,0.0045474452554744,2.294610862262038,0.004534375,0.2199778989244143,0.2432037533512064,0.0039084337349397
1692660252,0.8574847394059573,4.823647861029732,0.8040705841957815,5.471070352619672,0.5841853986602366,12.213953032236288,5.128220489598135,0.3001967819018258,5.850487405695767,4.181172304085195,0.2767078244860407,0.6387976873329086,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,60.0,72.0,0.0,260.0,0.0,54.0,46.0,0.0,464.0,62.0,18.0,0,0,0,0,0.0003376058325493,0.00187650498796,0.4305555555555556,0.0012693982074263,0.0027230769230769,1.4626865671641789,0.0026451612903225,0.0049737991266375,0.1795576407506702,0.0003905342624854,0.0034618279569892,0.0044809769521843,1.1406250000000018,0.0043022279129321,0.0045446153846153,2.2942932396839333,0.0045290322580645,0.2199679321784003,0.2432037533512064,0.0038884297520661
1692660253,0.8574847394059573,4.823647861029732,0.8040705841957815,5.471070352619672,0.5841853986602366,12.213953032236288,5.128220489598135,0.3001967819018258,4.940281576200744,4.181172304085195,0.2767078244860407,0.6258073277005178,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,52.0,86.0,2.0,224.0,2.0,40.0,44.0,2.0,442.0,58.0,12.0,0,0,0,0,0.0003377049180327,0.0018795883361921,0.4320652173913044,0.0012738186462324,0.0027611940298507,1.4626404494382024,0.00265625,0.0037860262008733,0.179773790951638,0.0003928571428571,0.003463101604278,0.0044813036020583,1.2583333333333326,0.0043029885057471,0.0045522388059701,2.2945505617977524,0.00453125,0.2198156973713605,0.2435928237129485,0.0039
1692660254,0.8574847394059573,4.823647861029732,0.8040705841957815,5.471070352619672,0.5841853986602366,12.213953032236288,5.128220489598135,0.3001967819018258,4.84277345277248,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,50.0,82.0,0.0,166.0,0.0,34.0,42.0,0.0,512.0,70.0,24.0,0,0,0,0,0.0003377049180327,0.0018795883361921,0.4320652173913044,0.0012738186462324,0.0027611940298507,1.4626404494382024,0.00265625,0.0094444444444438,0.1797434367541766,0.0003928571428571,0.003463101604278,0.0044813036020583,1.2583333333333326,0.0043029885057471,0.0045522388059701,2.2945505617977524,0.00453125,0.2199889575971731,0.2435381861575179,0.0039
1692660255,0.8574847394059573,4.823647861029732,0.6861558665528706,5.471070352619672,0.5682080257303048,12.213953032236288,5.128220489598135,0.3001967819018258,4.776295573376023,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,64.0,82.0,0.0,228.0,0.0,54.0,46.0,0.0,450.0,72.0,10.0,0,0,0,0,0.0003338171262699,0.0019040892193308,0.4390243902439024,0.0011253814147018,0.0027611940298507,1.463656387665198,0.00265625,0.000491183077499,0.17995945102932,0.0003894578313253,0.0034104046242774,0.0044938289962825,1.2999999999999992,0.0042774479889042,0.0045522388059701,2.2948458149779736,0.00453125,0.2188002378121284,0.243927011852776,0.0038829373650107
1692660256,0.8574847394059573,4.823647861029732,0.6727546901496075,5.471070352619672,0.5682080257303048,12.213953032236288,5.128220489598135,0.3109411237317327,4.6783669839673605,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9490432,50024448,3084288,9101312,60.0,72.0,0.0,294.0,0.0,52.0,48.0,0.0,410.0,50.0,18.0,0,0,0,0,0.0003379326473339,0.0018805203697363,0.4298780487804879,0.0014043154379655,0.0027611940298507,1.4646670413037373,0.0026747967479674,0.1000220135016143,0.1799194991055456,0.0003969010727056,0.0034660452729693,0.0044801780212256,1.274999999999999,0.0043273054199845,0.0045522388059701,2.2949564484405736,0.0045349593495934,0.2200044027003229,0.2438550983899821,0.0039192697768762
1692660257,0.8574847394059573,4.823647861029732,0.6140527302439821,5.471070352619672,0.5682080257303048,12.213953032236288,5.067535149766912,0.3109411237317327,5.862041755826359,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14352384,45330432,42127360,19726336,127754240,34107392,9433088,50024448,3084288,9101312,36.0,74.0,10.0,170.0,10.0,32.0,30.0,6.0,466.0,58.0,32.0,0,0,0,0,0.0003379326473339,0.0018755158184319,0.4374999999999999,0.0012628336755646,0.0027480314960629,1.4653508771929826,0.0026068376068376,0.0094444444444446,0.1799194991055456,0.0003927294398092,0.0034660452729693,0.0044796423658872,1.3333333333333324,0.0043006160164271,0.0045496062992125,2.2951754385964915,0.0045213675213675,0.2199889819303658,0.2438550983899821,0.0038993736951983
1692660258,0.8948632593918256,4.949328036401761,0.6016305597826619,5.471070352619672,0.5682080257303048,12.213953032236288,5.067535149766912,0.3108349520114348,5.862041755826359,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14352384,45330432,42127360,19726336,127754240,33955840,9433088,50024448,3084288,9101312,50.0,76.0,4.0,314.0,4.0,42.0,52.0,4.0,414.0,38.0,20.0,0,0,0,0,0.0003370018535681,0.0018793694311172,0.4340277777777777,0.0012663934426229,0.00271875,1.4666760011201343,0.0026229508196721,0.0040937499999999,0.1800637834474175,0.0003957091775923,0.0034538666666666,0.0044800548320767,1.291666666666666,0.0043012295081967,0.0045437499999999,2.2953514421730614,0.0045245901639344,0.2198420115709835,0.2441148102053516,0.0039137014314928
1692660259,0.8948632593918256,4.949328036401761,0.7279456095446066,5.471070352619672,0.5682080257303048,12.213953032236288,5.067535149766912,0.3108349520114348,5.862041755826359,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14495744,45330432,42127360,19726336,127754240,33955840,9433088,50024448,3084288,9101312,30.0,66.0,0.0,220.0,0.0,32.0,26.0,2.0,452.0,62.0,12.0,0,0,0,0,0.0003370018535681,0.0018793694311172,0.4340277777777777,0.0012663934426229,0.00271875,1.4666760011201343,0.0026229508196721,0.025,0.1798495232419547,0.0003957091775923,0.0034538666666666,0.0044800548320767,1.291666666666666,0.0043012295081967,0.0045437499999999,2.2953514421730614,0.0045245901639344,0.22,0.2437291418355184,0.0039137014314928
1692660260,0.7819837164133752,4.949328036401761,0.7279456095446066,5.445914143656594,0.5682080257303048,10.414978033826555,5.067535149766912,0.3108349520114348,5.862041755826359,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14495744,45330432,42127360,19726336,127754240,33955840,9433088,50024448,3084288,9101312,60.0,104.0,0.0,274.0,0.0,36.0,54.0,2.0,422.63,66.0,10.0,0,0,0,0,0.000332618025751,0.0019150908416759,0.4338235294117646,0.0011302787744962,0.00271875,1.4666666666666668,0.0026229508196721,0.0004923234166043,0.179939138576779,0.0003925061425061,0.0033896103896103,0.0044921764923989,1.3499999999999992,0.004275075903947,0.0045437499999999,2.295438596491228,0.0045245901639344,0.2188998524039027,0.2438904494382022,0.0038982758620689
1692660261,0.7670693287568446,4.949328036401761,0.7279456095446066,5.392026304702517,0.5682080257303048,12.246042727623378,5.067535149766912,0.3108349520114348,5.862041755826359,4.181172304085195,0.2776251643439559,0.7779357465242113,96182272,43069440,14495744,46977024,42127360,19861504,127754240,33955840,9433088,50024448,3084288,9101312,32.0,76.0,2.0,234.0,2.0,30.0,28.0,4.0,522.0,58.0,44.0,0,0,0,0,0.0003367299675775,0.0018920027341079,0.4411764705882352,0.0014248240563019,0.00271875,1.4655898876404494,0.0026347826086956,0.0231250000000071,0.1798611111111111,0.0003995157384987,0.0034469959946595,0.0044844839371155,1.4200000000000002,0.0043324632117722,0.0045437499999999,2.295140449438202,0.0045269565217391,0.2199988933972703,0.24375,0.0039311740890688
1692660262,0.7521549411003142,4.949328036401761,0.7279456095446066,5.392026304702517,0.5682080257303048,12.246042727623378,5.067535149766912,0.3108349520114348,5.862041755826359,3.5432067110543746,0.2776251643439559,0.7779357465242113,96182272,43069440,14495744,46977024,42127360,19861504,127754240,33955840,9433088,50024448,3084288,9101312,60.0,68.0,8.0,230.0,8.0,48.0,52.0,4.0,504.095,60.0,24.0,0,0,0,0,0.0003367299675775,0.0018851444291609,0.44921875,0.0012719488817891,0.0026974789915966,1.4650308551278286,0.0026106194690265,0.0071594117647048,0.1798611111111111,0.0003940677966101,0.0034469959946595,0.0044837689133425,1.4875,0.0043018274760383,0.0045394957983193,2.2951219512195125,0.0045221238938053,0.2199810658145252,0.24375,0.0039058823529411
1692660263,0.8904295871046198,4.949328036401761,0.7279456095446066,5.392026304702517,0.5447894554258645,12.246042727623378,5.067535149766912,0.3108349520114348,5.862041755826359,2.575187257500602,0.2776251643439559,0.7779357465242113,96182272,43069440,14495744,46977024,42127360,19861504,127754240,33955840,9433088,50024448,3084288,9101312,36.0,110.0,0.0,304.0,0.0,28.0,38.0,2.0,516.0,84.0,26.0,0,0,0,0,0.000336931290622,0.0018904859685147,0.4545454545454546,0.0012792059048103,0.002728,1.4648987056837368,0.0026333333333333,0.0041255060728745,0.1799984428526938,0.0003983050847457,0.0034496662216288,0.0044843258042436,1.5739130434782604,0.0043030796640366,0.0045456,2.2953432751828924,0.0045266666666666,0.2198525029797377,0.2439971971348489,0.0039257142857142
